SalesOrderID,SalesOrderDetailID,OrderQty,ProductID,UnitPrice,UnitPriceDiscount,LineTotal,rowguid,ModifiedDate
71937,497,10,26,3302.0375,0.1,29718.3375,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473158
71937,498,9,53,446.6072,0.1,3617.5183,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473161
71938,499,6,26,2275.1321,0.2,10920.6341,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473164
71939,500,2,31,469.663,0,939.326,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473167
71939,501,1,29,2309.4973,0,2309.4973,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473170
71939,502,2,34,2158.7477,0.05,4101.6206,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473172
71939,503,8,10,1512.8409,0,12102.7272,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473175
71939,504,5,1,2654.3579,0.15,11281.0211,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473178
71940,505,8,17,875.2018,0,7001.6144,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473181
71940,506,6,15,430.6008,0,2583.6048,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473183
71940,507,4,31,3375.6344,0.15,11477.157,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473187
71941,508,2,1,1111.9624,0.05,2112.7286,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473190
71941,509,8,13,190.886,0.05,1450.7336,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473192
71941,510,8,23,2251.8489,0,18014.7912,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473195
71941,511,2,49,226.7635,0.05,430.8506,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473197
71941,512,3,3,2018.8396,0.15,5148.041,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473200
71942,513,10,48,2435.5842,0.2,19484.6736,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473222
71942,514,2,38,2927.0296,0.1,5268.6533,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473230
71943,515,4,30,1809.5711,0,7238.2844,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473234
71943,516,3,52,150.6986,0,452.0958,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473237
71944,517,5,29,2982.7266,0,14913.633,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473240
71944,518,1,50,1010.2729,0.1,909.2456,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473243
71944,519,1,29,955.5583,0.05,907.7804,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473246
71945,520,4,21,1461.78,0,5847.12,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473250
71945,521,8,27,3452.6933,0,27621.5464,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473253
71945,522,10,5,1131.5212,0.2,9052.1696,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473257
71945,523,1,45,2754.6323,0.15,2341.4375,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473260
71945,524,6,6,1955.1973,0.2,9384.947,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473263
71946,525,3,35,2435.8171,0.15,6211.3336,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473267
71946,526,5,23,2079.8824,0,10399.412,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473269
71946,527,1,39,1348.5081,0,1348.5081,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473272
71946,528,6,33,2850.6612,0.1,15393.5705,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473275
71947,529,2,47,1211.6529,0.1,2180.9752,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473278
71948,530,8,17,1130.1537,0.2,7232.9837,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473281
71949,531,7,43,2516.9132,0.1,15856.5532,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473284
71949,532,2,26,1286.4515,0.1,2315.6127,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473287
71949,533,8,1,173.6496,0.05,1319.737,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473289
71950,534,4,54,1004.847,0.1,3617.4492,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473293
71951,535,5,8,2511.7175,0,12558.5875,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473296
71952,536,4,39,974.2571,0,3897.0284,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473299
71952,537,9,10,3231.6867,0.15,24722.4033,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473302
71952,538,9,2,631.9566,0.2,4550.0875,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473304
71952,539,7,26,2386.5945,0.1,15035.5454,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473307
71952,540,1,16,2693.6196,0.2,2154.8957,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473310
71953,541,9,36,1307.3961,0.2,9413.2519,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473314
71953,542,1,43,1403.6973,0,1403.6973,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473317
71953,543,1,10,1562.408,0.1,1406.1672,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473320
71953,544,10,45,1377.1801,0,13771.801,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473323
71953,545,5,45,1189.432,0.05,5649.802,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473325
71954,546,4,47,2485.436,0,9941.744,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473328
71954,547,7,9,836.1877,0.15,4975.3168,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473331
71954,548,10,30,708.3055,0,7083.055,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473333
71954,549,1,33,1056.9339,0.2,845.5471,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473336
71955,550,7,32,3151.0095,0.2,17645.6532,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473339
71955,551,10,36,158.5745,0.15,1347.8832,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473342
71955,552,10,11,1695.5581,0,16955.581,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473344
71955,553,2,39,153.1817,0.15,260.4089,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473347
71955,554,9,54,2450.5274,0,22054.7466,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473349
71956,555,2,13,3031.128,0,6062.256,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473353
71956,556,7,25,2385.8156,0,16700.7092,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473355
71956,557,9,18,359.9073,0,3239.1657,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473358
71957,558,6,11,1191.3767,0,7148.2602,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473360
71957,559,3,43,2803.1953,0,8409.5859,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473363
71957,560,7,3,426.374,0.1,2686.1562,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473365
71957,561,3,10,1040.4875,0.05,2965.3894,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473368
71957,562,10,31,73.1322,0,731.322,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473371
71958,563,6,46,1671.4103,0,10028.4618,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473375
71959,564,1,35,1043.9679,0.15,887.3727,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473378
71959,565,3,41,2379.3474,0.15,6067.3359,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473381
71959,566,8,49,3134.946,0,25079.568,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473384
71960,567,2,53,1019.5713,0.15,1733.2712,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473387
71961,568,4,37,2007.3093,0.15,6824.8516,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473390
71961,569,8,52,960.3246,0.2,6146.0774,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473392
71961,570,3,27,1362.3259,0.05,3882.6288,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473395
71961,571,10,25,637.5089,0,6375.089,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473398
71961,572,4,1,3230.7433,0,12922.9732,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473400
71962,573,9,20,2624.1507,0,23617.3563,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473403
71962,574,8,53,67.3891,0,539.1128,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473406
71963,575,4,25,3176.1837,0,12704.7348,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473409
71963,576,6,53,1814.1087,0,10884.6522,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473411
71963,577,1,26,190.8999,0,190.8999,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473414
71963,578,1,24,1391.376,0.05,1321.8072,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473417
71963,579,9,42,163.6186,0.15,1251.6823,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473419
71964,580,5,54,2267.9579,0.05,10772.8,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473423
71965,581,2,1,2187.2166,0.1,3936.9899,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473426
71966,582,2,11,2057.3794,0.1,3703.2829,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473429
71966,583,4,41,214.8709,0.15,730.5611,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473432
71967,584,1,39,509.6368,0,509.6368,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473435
71968,585,4,50,1192.9928,0.15,4056.1755,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473438
71968,586,6,37,3300.2245,0.2,15841.0776,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473440
71968,587,6,15,1641.5432,0.1,8864.3333,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473443
71969,588,3,26,2014.9286,0.2,4835.8286,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473446
71970,589,9,28,182.8911,0.15,1399.1169,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473449
71971,590,6,53,474.3373,0.05,2703.7226,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473452
71972,591,6,17,3271.2122,0.15,16683.1822,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473455
71972,592,10,9,2841.5077,0.15,24152.8155,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473458
71972,593,9,39,163.0182,0,1467.1638,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473461
71972,594,6,15,992.4904,0,5954.9424,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473464
71973,595,1,41,326.0647,0.1,293.4582,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473467
71973,596,9,39,1968.0987,0.15,15055.9551,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473470
71973,597,6,34,1368.6209,0.15,6979.9666,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473473
71973,598,5,49,747.6512,0.2,2990.6048,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473475
71973,599,3,11,1162.2979,0.05,3312.549,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473478
71974,600,3,8,2781.7649,0,8345.2947,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473481
71974,601,1,21,1731.6988,0.05,1645.1139,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473483
71974,602,1,16,2450.9456,0.05,2328.3983,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473486
71974,603,2,52,3393.5811,0.05,6447.8041,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473488
71974,604,5,35,1475.7968,0,7378.984,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473491
71975,605,5,29,116.3869,0,581.9345,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473494
71975,606,7,26,3024.2877,0,21170.0139,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473496
71975,607,6,52,65.9637,0,395.7822,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473499
71975,608,9,24,3480.1252,0,31321.1268,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473502
71976,609,1,5,257.8118,0,257.8118,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473505
71977,610,2,28,814.0941,0.15,1383.96,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473508
71977,611,6,28,1744.706,0,10468.236,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473511
71977,612,8,37,198.3504,0.1,1428.1229,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473513
71977,613,3,17,225.8159,0,677.4477,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473516
71978,614,10,21,271.9361,0,2719.361,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473519
71978,615,5,4,1083.4917,0.1,4875.7127,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473522
71978,616,6,14,2486.6966,0,14920.1796,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473525
71979,617,8,38,2383.2328,0,19065.8624,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473528
71980,618,2,37,1124.4195,0.05,2136.3971,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473531
71981,619,10,35,2657.0647,0.1,23913.5823,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473534
71982,620,5,46,1527.198,0.15,6490.5915,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473537
71982,621,7,22,1422.1089,0,9954.7623,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473539
71982,622,9,16,1365.318,0,12287.862,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473542
71982,623,10,32,689.8809,0,6898.809,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473544
71983,624,8,26,2198.9324,0.1,15832.3133,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473547
71983,625,6,44,1918.8158,0,11512.8948,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473550
71983,626,3,16,1645.7889,0.2,3949.8934,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473552
71984,627,2,35,2968.0017,0.2,4748.8027,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473558
71984,628,1,52,936.1036,0.2,748.8829,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473562
71984,629,3,11,2251.9377,0.1,6080.2318,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473564
71984,630,7,32,99.1117,0,693.7819,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473567
71985,631,3,45,767.3784,0.2,1841.7082,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473570
71985,632,8,14,2475.574,0.15,16833.9032,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473572
71986,633,7,19,744.0632,0.2,4166.7539,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473575
71986,634,9,9,914.1762,0,8227.5858,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473578
71987,635,7,52,847.855,0,5934.985,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473581
71987,636,7,40,3136.2356,0.05,20855.9667,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473583
71987,637,3,17,3009.5371,0.15,7674.3196,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473586
71988,638,10,46,1543.1432,0,15431.432,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473589
71988,639,9,22,566.4933,0.15,4333.6737,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473592
71989,640,3,2,173.102,0,519.306,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473595
71989,641,1,5,2017.5585,0,2017.5585,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473598
71990,642,3,34,2162.7972,0,6488.3916,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473600
71990,643,4,20,983.362,0,3933.448,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473603
71990,644,10,38,1736.3076,0,17363.076,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473606
71990,645,1,52,1843.1966,0.1,1658.8769,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473609
71991,646,2,22,1166.584,0,2333.168,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473612
71991,647,6,9,2951.1665,0.15,15050.9491,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473615
71991,648,8,21,3139.4801,0,25115.8408,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473617
71991,649,10,40,1533.0971,0.15,13031.3253,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473620
71992,650,2,2,714.0709,0,1428.1418,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473623
71993,651,5,16,2511.0073,0.05,11927.2847,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473626
71994,652,7,41,2360.2869,0,16522.0083,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473629
71994,653,3,32,2539.2251,0,7617.6753,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473632
71995,654,4,5,1641.3636,0,6565.4544,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473635
71995,655,9,45,1455.4445,0.15,11134.1504,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473637
71995,656,7,20,3360.7158,0.05,22348.7601,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473640
71995,657,8,1,2558.0953,0,20464.7624,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473642
71996,658,4,25,1959.2058,0,7836.8232,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473645
71996,659,10,21,2793.5209,0,27935.209,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473648
71997,660,5,9,2187.4282,0.2,8749.7128,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473650
71997,661,1,41,2209.309,0,2209.309,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473654
71998,662,1,9,2770.8881,0,2770.8881,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473656
71998,663,1,44,3143.3459,0,3143.3459,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473659
71998,664,8,51,2271.5331,0.05,17263.6516,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473661
71998,665,3,28,2657.5516,0.1,7175.3893,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473664
71999,666,10,1,1476.6655,0,14766.655,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473667
71999,667,3,1,2948.0822,0.05,8402.0343,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473669
71999,668,7,13,2951.266,0,20658.862,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473672
71999,669,6,41,2818.9274,0.15,14376.5297,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473675
72000,670,5,27,3091.8032,0.2,12367.2128,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473678
72000,671,10,29,2553.9605,0,25539.605,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473680
72000,672,8,42,942.7576,0.1,6787.8547,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473683
72000,673,9,14,2055.8308,0,18502.4772,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473685
72001,674,8,48,2449.45,0.1,17636.04,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473689
72001,675,5,54,2014.3608,0.1,9064.6236,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473691
72001,676,2,17,3490.4229,0.2,5584.6766,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473694
72001,677,9,28,2099.6099,0.15,16062.0157,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473697
72001,678,10,21,129.9921,0.15,1104.9328,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473700
72002,679,10,45,59.5791,0,595.791,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473703
72002,680,3,53,2803.5206,0,8410.5618,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473706
72002,681,7,19,1465.1413,0.2,8204.7913,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473708
72003,682,4,38,455.1809,0.15,1547.6151,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473712
72003,683,2,9,907.8371,0.05,1724.8905,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473714
72004,684,10,46,557.7502,0.1,5019.7518,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473717
72005,685,2,22,2821.4797,0,5642.9594,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473720
72005,686,6,15,2159.5533,0.1,11661.5878,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473723
72005,687,2,12,887.6576,0,1775.3152,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473725
72005,688,3,9,2400.8454,0.05,6842.4094,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473728
72005,689,10,34,3184.5706,0.2,25476.5648,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473731
72006,690,3,53,3287.2734,0,9861.8202,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473734
72006,691,3,22,3114.3679,0.15,7941.6381,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473736
72006,692,9,45,1397.9439,0.05,11952.4203,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473739
72007,693,9,34,234.1068,0.1,1896.2651,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473742
72007,694,4,29,503.2899,0,2013.1596,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473744
72007,695,8,4,1845.25,0.1,13285.8,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473747
72007,696,5,5,1161.099,0.1,5224.9455,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473750
72008,697,2,47,1832.3263,0.05,3481.42,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473753
72008,698,5,37,707.7505,0.15,3007.9396,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473755
72008,699,5,30,2252.094,0.05,10697.4465,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473758
72008,700,10,35,2619.101,0.1,23571.909,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473760
72009,701,6,33,1376.0384,0.2,6604.9843,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473764
72009,702,10,18,1505.0509,0.05,14297.9835,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473766
72009,703,7,13,1990.1179,0.2,11144.6602,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473769
72010,704,10,29,852.6321,0,8526.321,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473772
72010,705,2,4,548.0369,0.05,1041.2701,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473775
72010,706,10,10,2939.5433,0,29395.433,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473777
72010,707,7,9,1465.9611,0.05,9748.6413,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473780
72010,708,6,23,35.8575,0.05,204.3878,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473782
72011,709,9,27,2566.2676,0.15,19631.9471,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473786
72011,710,8,43,3329.2805,0,26634.244,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473788
72011,711,6,21,3244.4938,0.05,18493.6147,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473791
72012,712,2,12,3110.7515,0,6221.503,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473794
72012,713,5,1,899.1323,0.05,4270.8784,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473796
72012,714,9,29,33.9016,0.05,289.8587,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473799
72013,715,7,52,1828.3581,0.2,10238.8054,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473802
72013,716,5,44,1863.0312,0,9315.156,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473804
72013,717,7,25,210.6395,0,1474.4765,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473807
72014,718,3,12,901.1854,0,2703.5562,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473810
72014,719,5,17,3122.2917,0.2,12489.1668,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473812
72014,720,10,40,249.8017,0.1,2248.2153,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473815
72015,721,3,52,3266.0073,0,9798.0219,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473818
72015,722,4,34,2969.625,0,11878.5,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473821
72015,723,7,2,1428.8103,0.1,9001.5049,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473823
72015,724,6,53,1798.8298,0,10792.9788,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473826
72016,725,2,29,3036.7478,0.15,5162.4713,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473829
72016,726,7,13,79.3807,0,555.6649,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473831
72016,727,5,52,169.0807,0.1,760.8632,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473834
72016,728,4,33,3278.7682,0,13115.0728,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473836
72017,729,6,47,222.0633,0,1332.3798,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473839
72017,730,9,15,179.3046,0.1,1452.3673,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473842
72017,731,5,48,116.0848,0.1,522.3816,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473845
72017,732,10,1,251.3793,0,2513.793,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473847
72018,733,2,53,2697.8514,0.15,4586.3474,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473850
72018,734,8,53,2129.833,0.1,15334.7976,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473853
72018,735,3,54,3134.6803,0.05,8933.8389,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473855
72018,736,9,18,961.8486,0,8656.6374,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473858
72018,737,7,40,392.2104,0,2745.4728,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473860
72019,738,6,3,1847.9274,0,11087.5644,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.473863
